prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
250,252,Copilot,Copilot,Copilot,Copilot,1754773464.0,1754820534.0,1754806422.0,1754812450.0,merged,merged,False,6028.0,617799085,machinewrapped/llm-subtrans,same,0
254,280,Copilot,Copilot,Copilot,Copilot,1754851000.0,1756826381.0,1755458383.0,1755544131.0,closed_unmerged,merged,False,85748.0,617799085,machinewrapped/llm-subtrans,same,1
328,330,OpenAI_Codex,OpenAI_Codex,machinewrapped,machinewrapped,1756965313.0,1757317423.0,1757021534.0,1757317249.0,closed_unmerged,merged,False,295715.0,617799085,machinewrapped/llm-subtrans,same,3
353,354,OpenAI_Codex,OpenAI_Codex,machinewrapped,machinewrapped,1758452654.0,1758455722.0,1758454481.0,1758455651.0,merged,merged,False,1170.0,617799085,machinewrapped/llm-subtrans,same,5
371,372,OpenAI_Codex,OpenAI_Codex,machinewrapped,machinewrapped,1759258993.0,1759296595.0,1759264149.0,1759264605.0,merged,closed_unmerged,False,456.0,617799085,machinewrapped/llm-subtrans,same,6
967,969,Copilot,Copilot,Copilot,Copilot,1748897702.0,1753925627.0,1748914303.0,1749184831.0,closed_unmerged,merged,False,270528.0,846769747,wvlet/wvlet,same,0
1201,1203,Copilot,Copilot,Copilot,Copilot,1757176067.0,1757176638.0,1757176527.0,1757350700.0,merged,merged,False,111.0,846769747,wvlet/wvlet,same,1
1203,1206,Copilot,Copilot,Copilot,Copilot,1757176527.0,1757350700.0,1757263650.0,1757354081.0,merged,merged,False,87050.0,846769747,wvlet/wvlet,same,2
1203,1208,Copilot,Copilot,Copilot,Copilot,1757176527.0,1757350700.0,1757294529.0,1757356781.0,merged,merged,False,56171.0,846769747,wvlet/wvlet,same,3
1237,1238,Copilot,Copilot,Copilot,Copilot,1757394588.0,1757399848.0,1757394692.0,1757398534.0,merged,merged,False,3842.0,846769747,wvlet/wvlet,same,5
675,676,OpenAI_Codex,OpenAI_Codex,pardeike,pardeike,1747501945.0,1747503766.0,1747503530.0,1747504141.0,closed_unmerged,merged,False,236.0,78002587,pardeike/Harmony,same,0
715,716,Copilot,Copilot,Copilot,Copilot,1755848409.0,1755849008.0,1755848416.0,1755849041.0,merged,closed_unmerged,False,592.0,78002587,pardeike/Harmony,same,1
717,718,Copilot,Copilot,Copilot,Copilot,1755849855.0,1755849898.0,1755849888.0,1755849908.0,closed_unmerged,closed_unmerged,False,10.0,78002587,pardeike/Harmony,same,2
721,722,Copilot,Copilot,Copilot,Copilot,1755864415.0,1755874730.0,1755873836.0,1755874714.0,closed_unmerged,merged,False,878.0,78002587,pardeike/Harmony,same,3
18317,19117,OpenAI_Codex,OpenAI_Codex,simon-mo,mgoin,1747550893.0,1758148472.0,1748995299.0,1749092459.0,closed_unmerged,merged,False,97160.0,599547518,vllm-project/vllm,same,0
18317,21135,OpenAI_Codex,OpenAI_Codex,simon-mo,simon-mo,1747550893.0,1758148472.0,1752783558.0,1753697368.0,closed_unmerged,closed_unmerged,False,913810.0,599547518,vllm-project/vllm,same,2
18317,25045,OpenAI_Codex,OpenAI_Codex,simon-mo,simon-mo,1747550893.0,1758148472.0,1758090467.0,1758127589.0,closed_unmerged,merged,False,37122.0,599547518,vllm-project/vllm,same,20
22138,22776,OpenAI_Codex,OpenAI_Codex,WoosukKwon,WoosukKwon,1754198650.0,1755055120.0,1755053254.0,1755572056.0,merged,merged,False,1866.0,599547518,vllm-project/vllm,same,23
23300,24907,OpenAI_Codex,OpenAI_Codex,WoosukKwon,WoosukKwon,1755741624.0,1757966795.0,1757965825.0,1757996234.0,closed_unmerged,merged,False,970.0,599547518,vllm-project/vllm,same,67
10963,11142,Copilot,Copilot,Copilot,Copilot,1752050937.0,1753708806.0,1753253684.0,1753941348.0,closed_unmerged,closed_unmerged,False,455122.0,476642602,web-infra-dev/rspack,same,0
11142,11209,Copilot,Copilot,Copilot,Copilot,1753253684.0,1753941348.0,1753758492.0,1753775416.0,closed_unmerged,closed_unmerged,False,16924.0,476642602,web-infra-dev/rspack,same,1
11336,11445,Copilot,Copilot,Copilot,Copilot,1754622587.0,1755848538.0,1755754249.0,1755756433.0,merged,merged,False,2184.0,476642602,web-infra-dev/rspack,same,2
11686,11704,OpenAI_Codex,OpenAI_Codex,hardfist,stormslowly,1758081778.0,1758190823.0,1758184340.0,1758509642.0,merged,merged,False,6483.0,476642602,web-infra-dev/rspack,same,3
4750,4780,Copilot,Copilot,Copilot,Copilot,1752504187.0,1757360566.0,1753460942.0,1753476694.0,closed_unmerged,closed_unmerged,False,15752.0,509028,benwbrum/fromthepage,same,14
4750,4882,Copilot,Copilot,Copilot,Copilot,1752504187.0,1757360566.0,1757344134.0,1757767096.0,closed_unmerged,closed_unmerged,False,16432.0,509028,benwbrum/fromthepage,same,47
4782,4790,Copilot,Copilot,Copilot,Copilot,1753495481.0,1753733258.0,1753496518.0,1755619700.0,closed_unmerged,closed_unmerged,False,236740.0,509028,benwbrum/fromthepage,same,55
4810,4842,Copilot,Copilot,Copilot,Copilot,1754184561.0,1758816516.0,1755524597.0,1758826865.0,closed_unmerged,merged,False,3291919.0,509028,benwbrum/fromthepage,same,235
4888,4899,Copilot,Copilot,Copilot,Copilot,1757432803.0,1757960413.0,1757691987.0,1758121327.0,merged,merged,False,268426.0,509028,benwbrum/fromthepage,same,334
1965,1966,Copilot,Copilot,Copilot,Copilot,1756031024.0,1756032999.0,1756031408.0,1756032987.0,closed_unmerged,merged,False,1579.0,29011477,konvajs/konva,same,0
944,945,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1747986215.0,1748670297.0,1747990275.0,1748224580.0,closed_unmerged,closed_unmerged,False,234305.0,845317529,giselles-ai/giselle,same,51
978,983,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1748417723.0,1748428438.0,1748424132.0,1748478095.0,closed_unmerged,merged,False,4306.0,845317529,giselles-ai/giselle,same,73
1234,1236,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1750901406.0,1750907539.0,1750906228.0,1750906986.0,merged,closed_unmerged,False,758.0,845317529,giselles-ai/giselle,same,160
1345,1348,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1751547257.0,1751586655.0,1751547413.0,1751586699.0,merged,merged,False,39242.0,845317529,giselles-ai/giselle,same,204
1348,1349,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1751547413.0,1751586699.0,1751547502.0,1751590585.0,merged,merged,False,39197.0,845317529,giselles-ai/giselle,same,223
100,104,OpenAI_Codex,OpenAI_Codex,gtg922r,gtg922r,1748354194.0,1748672150.0,1748670974.0,1748671238.0,merged,merged,False,264.0,552234230,gtg922r/obsidian-numerals,same,0
21585,21589,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1745741357.0,1746454616.0,1745743405.0,1745744282.0,closed_unmerged,closed_unmerged,False,877.0,453068084,risingwavelabs/risingwave,same,1
22637,22639,Copilot,Copilot,Copilot,Copilot,1752719841.0,1752726764.0,1752721617.0,1753260587.0,closed_unmerged,merged,False,5147.0,453068084,risingwavelabs/risingwave,same,4
22638,22639,Copilot,Copilot,Copilot,Copilot,1752721488.0,1752733915.0,1752721617.0,1753260587.0,merged,merged,False,12298.0,453068084,risingwavelabs/risingwave,same,6
22640,22706,Copilot,Copilot,Copilot,Copilot,1752721772.0,1753261396.0,1753257732.0,1753259269.0,closed_unmerged,closed_unmerged,False,1537.0,453068084,risingwavelabs/risingwave,same,14
22928,22989,Copilot,Copilot,Copilot,Copilot,1755600149.0,1756721259.0,1756200286.0,1756455087.0,merged,merged,False,254801.0,453068084,risingwavelabs/risingwave,same,20
8088,8100,Copilot,Copilot,Copilot,Copilot,1759951744.0,1760094768.0,1759956250.0,1759990539.0,merged,closed_unmerged,False,34289.0,102537698,epam/ketcher,same,428
8102,8108,Copilot,Copilot,Copilot,Copilot,1759956605.0,1759988557.0,1759957519.0,1760094726.0,closed_unmerged,merged,False,31038.0,102537698,epam/ketcher,same,571
8119,8124,Copilot,Copilot,Copilot,Copilot,1759988424.0,1760384208.0,1760003559.0,1760033760.0,merged,merged,False,30201.0,102537698,epam/ketcher,same,642
8146,8190,Copilot,Copilot,Copilot,Copilot,1760132747.0,1760384228.0,1760287846.0,1760433780.0,merged,merged,False,96382.0,102537698,epam/ketcher,same,709
8308,8316,Copilot,Copilot,Copilot,Copilot,1760795436.0,1760951976.0,1760898101.0,1760905803.0,closed_unmerged,closed_unmerged,False,7702.0,102537698,epam/ketcher,same,1188
307,844,Copilot,Copilot,Copilot,Copilot,1752863935.0,1756871456.0,1756501255.0,1756529737.0,closed_unmerged,closed_unmerged,False,28482.0,999686447,microsoft/vscode-copilot-chat,same,4
959,967,Copilot,Copilot,Copilot,Copilot,1757396496.0,1757448367.0,1757422373.0,1757423860.0,merged,closed_unmerged,False,1487.0,999686447,microsoft/vscode-copilot-chat,same,5
991,993,Copilot,Copilot,Copilot,Copilot,1757456388.0,1757458605.0,1757457012.0,1758671345.0,merged,merged,False,1593.0,999686447,microsoft/vscode-copilot-chat,same,8
993,1026,Copilot,Copilot,Copilot,Copilot,1757457012.0,1758671345.0,1757621244.0,1757626790.0,merged,merged,False,5546.0,999686447,microsoft/vscode-copilot-chat,same,9
1516,1562,Copilot,Copilot,Copilot,Copilot,1761159715.0,1761253374.0,1761251266.0,1761252593.0,merged,closed_unmerged,False,1327.0,999686447,microsoft/vscode-copilot-chat,same,12
876,877,Copilot,Copilot,Copilot,Copilot,1750195790.0,1750200648.0,1750195820.0,1750990188.0,closed_unmerged,closed_unmerged,False,4828.0,780660899,vltpkg/vltpkg,same,4
876,878,Copilot,Copilot,Copilot,Copilot,1750195790.0,1750200648.0,1750195835.0,1750201311.0,closed_unmerged,closed_unmerged,False,4813.0,780660899,vltpkg/vltpkg,same,5
973,981,Copilot,Copilot,Copilot,Copilot,1751558124.0,1752013491.0,1751641027.0,1753990449.0,merged,closed_unmerged,False,372464.0,780660899,vltpkg/vltpkg,same,14
981,985,Copilot,Copilot,Copilot,Copilot,1751641027.0,1753990449.0,1751916664.0,1752029093.0,closed_unmerged,closed_unmerged,False,112429.0,780660899,vltpkg/vltpkg,same,19
1060,1063,Cursor,Cursor,lukekarrys,ruyadorno,1754094467.0,1754679044.0,1754410320.0,1754413369.0,merged,closed_unmerged,False,3049.0,780660899,vltpkg/vltpkg,same,21
32148,32156,Copilot,Copilot,Copilot,Copilot,1753119766.0,1753382008.0,1753140953.0,1753741697.0,closed_unmerged,merged,False,241055.0,552661142,langchain-ai/langchain,same,4
32148,32160,Copilot,Copilot,Copilot,Copilot,1753119766.0,1753382008.0,1753145486.0,1753741901.0,closed_unmerged,merged,False,236522.0,552661142,langchain-ai/langchain,same,7
32148,32161,Copilot,Copilot,Copilot,Copilot,1753119766.0,1753382008.0,1753145539.0,1753204871.0,closed_unmerged,merged,False,59332.0,552661142,langchain-ai/langchain,same,8
32153,32154,Copilot,Copilot,Copilot,Copilot,1753140699.0,1753144174.0,1753140857.0,1753141983.0,merged,closed_unmerged,False,1126.0,552661142,langchain-ai/langchain,same,19
32160,32162,Copilot,Copilot,Copilot,Copilot,1753145486.0,1753741901.0,1753145634.0,1753147194.0,merged,merged,False,1560.0,552661142,langchain-ai/langchain,same,43
1137,1138,Copilot,Copilot,Copilot,Copilot,1749126077.0,1751283022.0,1749126088.0,1750695272.0,merged,closed_unmerged,False,1569184.0,843437350,zuplo/zudoku,same,1
1158,1170,OpenAI_Codex,OpenAI_Codex,mosch,mosch,1749546238.0,1749666994.0,1749657057.0,1749659490.0,merged,merged,False,2433.0,843437350,zuplo/zudoku,same,2
1158,1171,OpenAI_Codex,OpenAI_Codex,mosch,mosch,1749546238.0,1749666994.0,1749657478.0,1749707369.0,merged,merged,False,9516.0,843437350,zuplo/zudoku,same,3
1170,1171,OpenAI_Codex,OpenAI_Codex,mosch,mosch,1749657057.0,1749659490.0,1749657478.0,1749707369.0,merged,merged,False,2012.0,843437350,zuplo/zudoku,same,5
1245,1255,OpenAI_Codex,OpenAI_Codex,mosch,mosch,1750429808.0,1750859303.0,1750687796.0,1750859295.0,closed_unmerged,closed_unmerged,False,171499.0,843437350,zuplo/zudoku,same,8
1360,1361,Copilot,Copilot,Copilot,Copilot,1748843236.0,1748984670.0,1748978847.0,1748981816.0,merged,merged,False,2969.0,2327138,EduMIPS64/edumips64,same,0
1378,1379,OpenAI_Codex,OpenAI_Codex,lupino3,lupino3,1751289522.0,1751290241.0,1751290177.0,1751290264.0,merged,merged,False,64.0,2327138,EduMIPS64/edumips64,same,1
6654,6655,OpenAI_Codex,OpenAI_Codex,sfmskywalker,sfmskywalker,1747676535.0,1747734726.0,1747676564.0,1747734744.0,merged,merged,False,58162.0,151148482,elsa-workflows/elsa-core,same,0
6675,6680,Copilot,Copilot,Copilot,Copilot,1748088885.0,1748120501.0,1748089279.0,1748115166.0,merged,merged,False,25887.0,151148482,elsa-workflows/elsa-core,same,23
6676,6681,Copilot,Copilot,Copilot,Copilot,1748088950.0,1748115571.0,1748089579.0,1748115236.0,merged,closed_unmerged,False,25657.0,151148482,elsa-workflows/elsa-core,same,29
6678,6680,Copilot,Copilot,Copilot,Copilot,1748089164.0,1748115929.0,1748089279.0,1748115166.0,merged,merged,False,25887.0,151148482,elsa-workflows/elsa-core,same,32
6678,6682,Copilot,Copilot,Copilot,Copilot,1748089164.0,1748115929.0,1748089831.0,1748114831.0,merged,closed_unmerged,False,25000.0,151148482,elsa-workflows/elsa-core,same,34
551,552,OpenAI_Codex,OpenAI_Codex,richiemcilroy,richiemcilroy,1747657744.0,1747728698.0,1747659583.0,1747751477.0,merged,closed_unmerged,False,69115.0,720209383,CapSoftware/Cap,same,0
565,602,OpenAI_Codex,OpenAI_Codex,richiemcilroy,richiemcilroy,1747922264.0,1758982186.0,1749298903.0,1749298927.0,closed_unmerged,merged,False,24.0,720209383,CapSoftware/Cap,same,39
566,603,OpenAI_Codex,OpenAI_Codex,richiemcilroy,richiemcilroy,1747963762.0,1753945623.0,1749318889.0,1751202433.0,closed_unmerged,merged,False,1883544.0,720209383,CapSoftware/Cap,same,57
574,577,OpenAI_Codex,OpenAI_Codex,richiemcilroy,richiemcilroy,1748344091.0,1748538020.0,1748462179.0,1748527829.0,merged,closed_unmerged,False,65650.0,720209383,CapSoftware/Cap,same,72
635,660,OpenAI_Codex,OpenAI_Codex,richiemcilroy,richiemcilroy,1749679211.0,1758982193.0,1750246689.0,1751275170.0,closed_unmerged,merged,False,1028481.0,720209383,CapSoftware/Cap,same,93
9963,10064,OpenAI_Codex,OpenAI_Codex,Torantulino,Torantulino,1747517371.0,1750061661.0,1748609880.0,1748609898.0,merged,merged,False,18.0,614765452,Significant-Gravitas/AutoGPT,same,19
9965,10002,OpenAI_Codex,OpenAI_Codex,Torantulino,ograce1421,1747553402.0,1752783771.0,1747923808.0,1747931253.0,merged,merged,False,7445.0,614765452,Significant-Gravitas/AutoGPT,same,27
10001,10064,OpenAI_Codex,OpenAI_Codex,ntindle,Torantulino,1747923305.0,1754325674.0,1748609880.0,1748609898.0,closed_unmerged,merged,False,18.0,614765452,Significant-Gravitas/AutoGPT,same,56
10005,10019,OpenAI_Codex,OpenAI_Codex,Swiftyos,ntindle,1747924960.0,1748103575.0,1747943517.0,1747945354.0,closed_unmerged,closed_unmerged,False,1837.0,614765452,Significant-Gravitas/AutoGPT,same,74
11055,11057,Copilot,Copilot,Copilot,Copilot,1759438106.0,1760534256.0,1759438169.0,1761014663.0,merged,merged,False,1096087.0,614765452,Significant-Gravitas/AutoGPT,same,136
63,110,Copilot,Copilot,Copilot,Copilot,1753414795.0,1753957036.0,1753883854.0,1753888544.0,closed_unmerged,closed_unmerged,False,4690.0,1019382196,web-infra-dev/rslint,same,7
63,114,Copilot,Copilot,Copilot,Copilot,1753414795.0,1753957036.0,1753944198.0,1754100571.0,closed_unmerged,closed_unmerged,False,12838.0,1019382196,web-infra-dev/rslint,same,8
77,82,Copilot,Copilot,Copilot,Copilot,1753602161.0,1753957016.0,1753624926.0,1753626774.0,closed_unmerged,closed_unmerged,False,1848.0,1019382196,web-infra-dev/rslint,same,11
77,110,Copilot,Copilot,Copilot,Copilot,1753602161.0,1753957016.0,1753883854.0,1753888544.0,closed_unmerged,closed_unmerged,False,4690.0,1019382196,web-infra-dev/rslint,same,13
202,204,Copilot,Copilot,Copilot,Copilot,1754614094.0,1754622219.0,1754619139.0,1754962673.0,merged,closed_unmerged,False,3080.0,1019382196,web-infra-dev/rslint,same,19
254,279,Cursor,Cursor,kentcdodds,kentcdodds,1751773451.0,1758171797.0,1752535414.0,1758171760.0,closed_unmerged,closed_unmerged,False,5636346.0,593184777,epicweb-dev/epicshop,same,17
254,297,Cursor,Cursor,kentcdodds,kentcdodds,1751773451.0,1758171797.0,1753049488.0,1753049863.0,closed_unmerged,merged,False,375.0,593184777,epicweb-dev/epicshop,same,24
279,313,Cursor,Cursor,kentcdodds,kentcdodds,1752535414.0,1758171760.0,1754087310.0,1754095741.0,closed_unmerged,merged,False,8431.0,593184777,epicweb-dev/epicshop,same,89
298,333,Cursor,Cursor,kentcdodds,kentcdodds,1753052818.0,1758171787.0,1756137097.0,1756137276.0,closed_unmerged,merged,False,179.0,593184777,epicweb-dev/epicshop,same,125
314,327,Cursor,Cursor,kentcdodds,kentcdodds,1754102942.0,1758169973.0,1755196230.0,1755196628.0,closed_unmerged,closed_unmerged,False,398.0,593184777,epicweb-dev/epicshop,same,135
884,885,Cursor,Cursor,l1b0k,l1b0k,1757172695.0,1758542283.0,1757172939.0,1758542256.0,closed_unmerged,closed_unmerged,False,1369317.0,142563999,AliyunContainerService/terway,same,1
884,886,Cursor,Cursor,l1b0k,l1b0k,1757172695.0,1758542283.0,1757255113.0,1757257825.0,closed_unmerged,closed_unmerged,False,2712.0,142563999,AliyunContainerService/terway,same,2
884,890,Cursor,Cursor,l1b0k,l1b0k,1757172695.0,1758542283.0,1757338500.0,1757414378.0,closed_unmerged,merged,False,75878.0,142563999,AliyunContainerService/terway,same,4
885,886,Cursor,Cursor,l1b0k,l1b0k,1757172939.0,1758542256.0,1757255113.0,1757257825.0,closed_unmerged,closed_unmerged,False,2712.0,142563999,AliyunContainerService/terway,same,5
885,890,Cursor,Cursor,l1b0k,l1b0k,1757172939.0,1758542256.0,1757338500.0,1757414378.0,closed_unmerged,merged,False,75878.0,142563999,AliyunContainerService/terway,same,7
32204,32207,Copilot,Copilot,Copilot,Copilot,1754479868.0,1754987466.0,1754480504.0,1759137030.0,closed_unmerged,closed_unmerged,False,506962.0,54173593,storybookjs/storybook,same,6
32205,32207,Copilot,Copilot,Copilot,Copilot,1754479933.0,1754645524.0,1754480504.0,1759137030.0,closed_unmerged,closed_unmerged,False,165020.0,54173593,storybookjs/storybook,same,8
32207,32339,Copilot,Copilot,Copilot,Copilot,1754480504.0,1759137030.0,1756325607.0,1758792011.0,closed_unmerged,merged,False,2466404.0,54173593,storybookjs/storybook,same,11
32207,32369,Copilot,Copilot,Copilot,Copilot,1754480504.0,1759137030.0,1756803230.0,1759734943.0,closed_unmerged,closed_unmerged,False,2333800.0,54173593,storybookjs/storybook,same,12
32339,32369,Copilot,Copilot,Copilot,Copilot,1756325607.0,1758792011.0,1756803230.0,1759734943.0,merged,closed_unmerged,False,1988781.0,54173593,storybookjs/storybook,same,15
175,205,Copilot,Copilot,Copilot,Copilot,1752185942.0,1754656937.0,1753802570.0,1753804287.0,merged,merged,False,1717.0,927890076,modelcontextprotocol/registry,same,0
14911,14926,Copilot,Copilot,Copilot,Copilot,1758825813.0,1758910744.0,1758841749.0,1758993228.0,closed_unmerged,closed_unmerged,False,68995.0,671269505,BerriAI/litellm,same,0
14911,14950,Copilot,Copilot,Copilot,Copilot,1758825813.0,1758910744.0,1758906225.0,1758908609.0,closed_unmerged,closed_unmerged,False,2384.0,671269505,BerriAI/litellm,same,1
14914,14918,Cursor,Cursor,berri-teddy,ishaan-jaff,1758827804.0,1758840313.0,1758835643.0,1758838546.0,merged,merged,False,2903.0,671269505,BerriAI/litellm,same,2
14914,14920,Cursor,Cursor,berri-teddy,berri-teddy,1758827804.0,1758840313.0,1758839011.0,1758841781.0,merged,merged,False,1302.0,671269505,BerriAI/litellm,same,3
15359,15430,Cursor,Cursor,ishaan-jaff,berri-teddy,1759986626.0,1760226960.0,1760133642.0,1760142383.0,closed_unmerged,closed_unmerged,False,8741.0,671269505,BerriAI/litellm,same,8
906,909,Cursor,Cursor,YunaiV,YunaiV,1753773955.0,1754098219.0,1753859900.0,1754098206.0,closed_unmerged,closed_unmerged,False,238306.0,332357698,YunaiV/ruoyi-vue-pro,same,0
907,908,Copilot,Copilot,Copilot,Copilot,1753856590.0,1754098214.0,1753858865.0,1754098210.0,closed_unmerged,closed_unmerged,False,239345.0,332357698,YunaiV/ruoyi-vue-pro,same,1
907,912,Copilot,Copilot,Copilot,Copilot,1753856590.0,1754098214.0,1753946284.0,1754098201.0,closed_unmerged,closed_unmerged,False,151917.0,332357698,YunaiV/ruoyi-vue-pro,same,2
908,912,Copilot,Copilot,Copilot,Copilot,1753858865.0,1754098210.0,1753946284.0,1754098201.0,closed_unmerged,closed_unmerged,False,151917.0,332357698,YunaiV/ruoyi-vue-pro,same,3
149687,149694,Copilot,Copilot,Copilot,Copilot,1753896869.0,1753956364.0,1753900028.0,1754480977.0,merged,closed_unmerged,False,56336.0,12888993,home-assistant/core,same,0
149694,149748,Copilot,Copilot,Copilot,Copilot,1753900028.0,1754480977.0,1753968302.0,1753987937.0,closed_unmerged,merged,False,19635.0,12888993,home-assistant/core,same,4
149696,149744,Copilot,Copilot,Copilot,Copilot,1753902112.0,1759701914.0,1753963921.0,1754304706.0,closed_unmerged,closed_unmerged,False,340785.0,12888993,home-assistant/core,same,5
149696,149748,Copilot,Copilot,Copilot,Copilot,1753902112.0,1759701914.0,1753968302.0,1753987937.0,closed_unmerged,merged,False,19635.0,12888993,home-assistant/core,same,6
149696,153521,Copilot,Copilot,Copilot,Copilot,1753902112.0,1759701914.0,1759460419.0,1759484982.0,closed_unmerged,merged,False,24563.0,12888993,home-assistant/core,same,8
5542,5547,Copilot,Copilot,Copilot,Copilot,1753979946.0,1754033912.0,1754021852.0,1754026618.0,merged,closed_unmerged,False,4766.0,693187866,rolldown/rolldown,same,0
5542,5548,Copilot,Copilot,Copilot,Copilot,1753979946.0,1754033912.0,1754026347.0,1754032723.0,merged,closed_unmerged,False,6376.0,693187866,rolldown/rolldown,same,1
6070,6071,Claude_Code,Claude_Code,hyf0,hyf0,1757335422.0,1757389948.0,1757337814.0,1757337899.0,merged,closed_unmerged,False,85.0,693187866,rolldown/rolldown,same,6
6662,6664,Copilot,Copilot,Copilot,Copilot,1761124078.0,1761295286.0,1761132276.0,1761202247.0,closed_unmerged,merged,False,69971.0,693187866,rolldown/rolldown,same,9
6662,6682,Copilot,Copilot,Copilot,Copilot,1761124078.0,1761295286.0,1761289805.0,1761290964.0,closed_unmerged,merged,False,1159.0,693187866,rolldown/rolldown,same,11
2207,2604,OpenAI_Codex,OpenAI_Codex,vitarb,vitarb,1749680264.0,1758057081.0,1757624346.0,1757749988.0,closed_unmerged,merged,False,125642.0,775743011,valkey-io/valkey,same,0
65545,65546,Copilot,Copilot,Copilot,Copilot,1751879741.0,1751880235.0,1751880223.0,1751880961.0,closed_unmerged,closed_unmerged,False,12.0,285902689,Expensify/App,same,0
69818,70130,Cursor,Cursor,neil-marcellini,blimpich,1756928411.0,1757425914.0,1757355791.0,1757356435.0,closed_unmerged,closed_unmerged,False,644.0,285902689,Expensify/App,same,1
80,82,Copilot,Copilot,Copilot,Copilot,1752546184.0,1752811145.0,1752546856.0,1752956185.0,merged,closed_unmerged,False,264289.0,628067244,Mr-Quin/danmaku-anywhere,same,0
82,86,Copilot,Copilot,Copilot,Copilot,1752546856.0,1752956185.0,1752812977.0,1752818984.0,closed_unmerged,merged,False,6007.0,628067244,Mr-Quin/danmaku-anywhere,same,1
97,98,Cursor,Cursor,Mr-Quin,Mr-Quin,1754162389.0,1754192423.0,1754165758.0,1754202613.0,merged,merged,False,26665.0,628067244,Mr-Quin/danmaku-anywhere,same,2
115,118,Cursor,Cursor,Mr-Quin,Mr-Quin,1755326643.0,1755382288.0,1755329315.0,1755387457.0,merged,merged,False,52973.0,628067244,Mr-Quin/danmaku-anywhere,same,5
118,119,Cursor,Cursor,Mr-Quin,Mr-Quin,1755329315.0,1755387457.0,1755329552.0,1755388806.0,merged,merged,False,57905.0,628067244,Mr-Quin/danmaku-anywhere,same,11
1265,1266,Copilot,Copilot,Copilot,Copilot,1759146722.0,1759994815.0,1759146806.0,1759220544.0,merged,closed_unmerged,False,73738.0,832452447,web-infra-dev/midscene,same,0
1265,1279,Copilot,Copilot,Copilot,Copilot,1759146722.0,1759994815.0,1759979665.0,1760357334.0,merged,merged,False,15150.0,832452447,web-infra-dev/midscene,same,1
1265,1280,Copilot,Copilot,Copilot,Copilot,1759146722.0,1759994815.0,1759979713.0,1760008417.0,merged,merged,False,15102.0,832452447,web-infra-dev/midscene,same,2
1279,1289,Copilot,Copilot,Copilot,Copilot,1759979665.0,1760357334.0,1760013330.0,1760063653.0,merged,merged,False,50323.0,832452447,web-infra-dev/midscene,same,5
1279,1303,Copilot,Copilot,Copilot,Copilot,1759979665.0,1760357334.0,1760152955.0,1760164986.0,merged,closed_unmerged,False,12031.0,832452447,web-infra-dev/midscene,same,7
5053,5078,Copilot,Copilot,Copilot,Copilot,1750925488.0,1752477054.0,1751529045.0,1751558068.0,closed_unmerged,merged,False,29023.0,35030133,owid/owid-grapher,same,0
5326,5360,Copilot,Copilot,Copilot,Copilot,1756217413.0,1758226268.0,1756732299.0,1756742586.0,merged,closed_unmerged,False,10287.0,35030133,owid/owid-grapher,same,1
5326,5393,Copilot,Copilot,Copilot,Copilot,1756217413.0,1758226268.0,1757603682.0,1757688951.0,merged,merged,False,85269.0,35030133,owid/owid-grapher,same,2
1761,1786,Claude_Code,Claude_Code,justin808,justin808,1756960316.0,1758702121.0,1758094221.0,1758186370.0,closed_unmerged,merged,False,92149.0,41117523,shakacode/react_on_rails,same,0
1761,1787,Claude_Code,Claude_Code,justin808,justin808,1756960316.0,1758702121.0,1758099460.0,1758338882.0,closed_unmerged,merged,False,239422.0,41117523,shakacode/react_on_rails,same,1
1761,1791,Claude_Code,Claude_Code,justin808,AbanoubGhadban,1756960316.0,1758702121.0,1758227580.0,1758337253.0,closed_unmerged,merged,False,109673.0,41117523,shakacode/react_on_rails,same,2
1786,1787,Claude_Code,Claude_Code,justin808,justin808,1758094221.0,1758186370.0,1758099460.0,1758338882.0,merged,merged,False,86910.0,41117523,shakacode/react_on_rails,same,4
1787,1791,Claude_Code,Claude_Code,justin808,AbanoubGhadban,1758099460.0,1758338882.0,1758227580.0,1758337253.0,merged,merged,False,109673.0,41117523,shakacode/react_on_rails,same,5
281,282,OpenAI_Codex,OpenAI_Codex,zemaj,zemaj,1759045611.0,1759276468.0,1759045693.0,1759276475.0,closed_unmerged,closed_unmerged,False,230775.0,1035299828,just-every/code,same,0
10855,10856,Copilot,Copilot,Copilot,Copilot,1752548585.0,1752551999.0,1752548597.0,1752553572.0,closed_unmerged,closed_unmerged,False,3402.0,115110181,swc-project/swc,same,0
11013,11018,Copilot,Copilot,Copilot,Copilot,1755603877.0,1755771596.0,1755770921.0,1755772047.0,merged,merged,False,675.0,115110181,swc-project/swc,same,1
11127,11128,Copilot,Copilot,Copilot,Copilot,1759065205.0,1759066168.0,1759065225.0,1761254334.0,closed_unmerged,closed_unmerged,False,943.0,115110181,swc-project/swc,same,2
