prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
51,54,Copilot,Copilot,Copilot,Copilot,1748615490.0,1749307114.0,1748617930.0,1749303553.0,merged,merged,False,685623.0,295807341,rqlite/sql,same,0
88,89,Copilot,Copilot,Copilot,Copilot,1753017973.0,1753020614.0,1753019029.0,1755108617.0,closed_unmerged,merged,False,1585.0,816564221,debloper/piosk,same,0
171,179,Copilot,Copilot,Copilot,Copilot,1750835317.0,1755743026.0,1752138784.0,1755743042.0,closed_unmerged,closed_unmerged,False,3604242.0,847167817,haydenbleasel/kibo,same,28
263,265,Copilot,Copilot,Copilot,Copilot,1759379612.0,1759383289.0,1759381677.0,1759394179.0,merged,merged,False,1612.0,6292751,hazzik/DelegateDecompiler,same,0
56,58,Copilot,Copilot,Copilot,Copilot,1759117856.0,1759177756.0,1759122003.0,1759126804.0,closed_unmerged,merged,False,4801.0,1030558707,clduab11/gemini-flow,same,3
4104,4108,Copilot,Copilot,Copilot,Copilot,1749807855.0,1750108217.0,1749813116.0,1750093529.0,merged,merged,False,280413.0,31625029,zeroc-ice/ice,same,0
5523,5524,Copilot,Copilot,Copilot,Copilot,1759778326.0,1761001768.0,1759782686.0,1759782935.0,closed_unmerged,closed_unmerged,False,249.0,44556479,AzureAD/microsoft-authentication-library-for-dotnet,same,0
441,445,OpenAI_Codex,OpenAI_Codex,MihaiCristianCondrea,MihaiCristianCondrea,1755849739.0,1755850985.0,1755850075.0,1755850358.0,merged,merged,False,283.0,600355571,MihaiCristianCondrea/Smart-Cleaner-for-Android,same,132
501,506,Copilot,Copilot,Copilot,Copilot,1759271262.0,1759706436.0,1759352962.0,1759362356.0,merged,merged,False,9394.0,138408163,scalacenter/sbt-scalafix,same,0
170,173,Copilot,Copilot,Copilot,Copilot,1759217012.0,1759219562.0,1759217311.0,1759219582.0,merged,merged,False,2251.0,408212054,awalsh128/cache-apt-pkgs-action,same,0
26,27,Copilot,Copilot,Copilot,Copilot,1754398678.0,1754475817.0,1754398703.0,1754404446.0,merged,merged,False,5743.0,93527013,SkBlaz/py3plex,same,0
2681,2797,Cursor,Cursor,szokeasaurusrex,szokeasaurusrex,1754580022.0,1759493957.0,1758719133.0,1758719572.0,closed_unmerged,closed_unmerged,False,439.0,51176043,getsentry/sentry-cli,same,21
5110,5111,Copilot,Copilot,Copilot,Copilot,1756250131.0,1756312640.0,1756250387.0,1756252362.0,closed_unmerged,closed_unmerged,False,1975.0,145907688,microsoft/fhir-server,same,0
38,39,OpenAI_Codex,OpenAI_Codex,selcukorkmaz,selcukorkmaz,1750163049.0,1750167704.0,1750167649.0,1750167668.0,closed_unmerged,merged,False,19.0,883593929,selcukorkmaz/fastml,same,0
298,320,Cursor,Cursor,kentcdodds,kentcdodds,1753052818.0,1758171787.0,1754924027.0,1754925909.0,closed_unmerged,closed_unmerged,False,1882.0,593184777,epicweb-dev/epicshop,same,114
126,131,Copilot,Copilot,Copilot,Copilot,1748281392.0,1748287610.0,1748284705.0,1748457421.0,merged,closed_unmerged,False,2905.0,883186358,microsoft/debug-gym,same,1
2491,2492,OpenAI_Codex,OpenAI_Codex,roryaronson,roryaronson,1750441389.0,1750479575.0,1750443806.0,1750486763.0,merged,closed_unmerged,False,35769.0,17652873,FarmBot/Farmbot-Web-App,same,0
712,713,Copilot,Copilot,Copilot,Copilot,1758620217.0,1758647087.0,1758620311.0,1758647091.0,closed_unmerged,closed_unmerged,False,26776.0,438326898,microsoft/griffel,same,4
473,474,Copilot,Copilot,Copilot,Copilot,1747731089.0,1747732114.0,1747731791.0,1747732075.0,closed_unmerged,closed_unmerged,False,284.0,957479421,plexguide/Huntarr.io,same,5
1107,1154,OpenAI_Codex,OpenAI_Codex,Mercy811,daniel-graham-amplitude,1748364739.0,1750178150.0,1749767701.0,1749854981.0,merged,merged,False,87280.0,449554700,amplitude/Amplitude-TypeScript,same,7
41,47,Copilot,Copilot,Copilot,Copilot,1760479061.0,1761252848.0,1761176548.0,1761178271.0,merged,merged,False,1723.0,896123483,felipebarcelospro/igniter-js,same,3
144,145,Copilot,Copilot,Copilot,Copilot,1756284999.0,1756304828.0,1756284999.0,1756304831.0,closed_unmerged,closed_unmerged,False,19829.0,253024215,hahwul/WebHackersWeapons,same,0
721,724,OpenAI_Codex,OpenAI_Codex,MarvinJWendt,MarvinJWendt,1749336567.0,1749336804.0,1749336617.0,1749336783.0,closed_unmerged,merged,False,166.0,296373527,pterm/pterm,same,1
481,485,Copilot,Copilot,Copilot,Copilot,1756988991.0,1758975245.0,1756991107.0,1756993725.0,closed_unmerged,merged,False,2618.0,209532241,dianlight/hassio-addons,same,3
425,426,OpenAI_Codex,OpenAI_Codex,puemos,puemos,1753532143.0,1753532199.0,1753532190.0,1753532249.0,merged,merged,False,9.0,131896967,puemos/hls-downloader,same,0
1349,1352,Copilot,Copilot,Copilot,Copilot,1749270170.0,1751943215.0,1749270329.0,1752766734.0,merged,merged,False,2672886.0,416855086,github/gh-gei,same,1
385,386,OpenAI_Codex,OpenAI_Codex,jdereg,jdereg,1750311999.0,1750312546.0,1750312079.0,1750312110.0,merged,merged,False,31.0,12594924,jdereg/json-io,same,0
2635,2638,OpenAI_Codex,OpenAI_Codex,JKamsker,JKamsker,1758576321.0,1758968505.0,1758640410.0,1758643152.0,closed_unmerged,merged,False,2742.0,23315232,litedb-org/LiteDB,same,16
5035,5036,Copilot,Copilot,Copilot,Copilot,1755206799.0,1755532711.0,1755263669.0,1755531659.0,merged,merged,False,267990.0,252724819,workadventure/workadventure,same,0
104,105,OpenAI_Codex,OpenAI_Codex,noahho,noahho,1750885473.0,1750967174.0,1750929027.0,1751016925.0,closed_unmerged,closed_unmerged,False,38147.0,898949330,PriorLabs/tabpfn-extensions,same,0
101,102,OpenAI_Codex,OpenAI_Codex,dkundel-openai,dkundel-openai,1749833207.0,1750092434.0,1749854916.0,1750089749.0,merged,merged,False,234833.0,993521808,openai/openai-agents-js,same,3
10392,10478,Copilot,Copilot,Copilot,Copilot,1754347899.0,1755693420.0,1755164920.0,1755695741.0,merged,closed_unmerged,False,528500.0,247714750,zitadel/zitadel,same,1
115,117,OpenAI_Codex,OpenAI_Codex,passsy,passsy,1750083460.0,1750085104.0,1750083474.0,1750084535.0,merged,merged,False,1061.0,532097222,passsy/spot,same,4
32,33,Copilot,Copilot,Copilot,Copilot,1760656887.0,1760657348.0,1760656934.0,1760658238.0,merged,merged,False,414.0,114333691,zardus/wargame-nexus,same,0
4811,4895,Copilot,Copilot,Copilot,Copilot,1755722674.0,1758546527.0,1756826282.0,1757661501.0,closed_unmerged,merged,False,835219.0,567307948,db-ux-design-system/core-web,same,958
5498,5499,Copilot,Copilot,Copilot,Copilot,1749578771.0,1749751834.0,1749579278.0,1750185086.0,merged,closed_unmerged,False,172556.0,126257942,dotnet/diagnostics,same,0
54,55,Claude_Code,Claude_Code,jxnl,jxnl,1748069309.0,1748071513.0,1748069475.0,1748069501.0,closed_unmerged,closed_unmerged,False,26.0,912106066,567-labs/kura,same,2
1392,1394,Copilot,Copilot,Copilot,Copilot,1757003858.0,1757031871.0,1757003932.0,1757004735.0,merged,merged,False,803.0,11075506,reactiveui/splat,same,0
18,20,Copilot,Copilot,Copilot,Copilot,1760532132.0,1760544419.0,1760532758.0,1760533854.0,merged,merged,False,1096.0,1047158854,FarisZR/knocker,same,3
5090,5091,Copilot,Copilot,Copilot,Copilot,1755789650.0,1756264841.0,1755789920.0,1755865323.0,merged,merged,False,75403.0,46641250,codeceptjs/CodeceptJS,same,55
273,274,Cursor,Cursor,you112ef,you112ef,1758492312.0,1758667950.0,1758494160.0,1758667939.0,closed_unmerged,closed_unmerged,False,173779.0,965636860,cgoinglove/better-chatbot,same,0
927,928,Cursor,Cursor,adrianlyjak,adrianlyjak,1758461656.0,1758484915.0,1758463259.0,1758554930.0,closed_unmerged,merged,False,21656.0,751000531,run-llama/llama_cloud_services,same,0
452,453,Copilot,Copilot,Copilot,Copilot,1757134038.0,1760591580.0,1757134206.0,1760591738.0,closed_unmerged,merged,False,3457374.0,264852729,svobik7/next-roots,same,2
7,8,Copilot,Copilot,Copilot,Copilot,1756902260.0,1756904172.0,1756902405.0,1756904165.0,closed_unmerged,closed_unmerged,False,1760.0,181716683,artsploit/yaml-payload,same,0
273,275,OpenAI_Codex,OpenAI_Codex,dongaba,dongaba,1749054100.0,1749065864.0,1749063144.0,1749065909.0,merged,merged,False,2720.0,362280662,dongaba/TVerRec,same,5
165,300,OpenAI_Codex,OpenAI_Codex,JeanMeijer,JeanMeijer,1751447463.0,1755799954.0,1755202789.0,1757171865.0,closed_unmerged,closed_unmerged,False,597165.0,984965707,analogdotnow/Analog,same,79
96,97,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1753989431.0,1754762515.0,1753989591.0,1754287989.0,closed_unmerged,closed_unmerged,False,298398.0,961681148,get-convex/agent,same,3
120,122,Copilot,Copilot,Copilot,Copilot,1755749862.0,1756697818.0,1756454166.0,1756456075.0,closed_unmerged,closed_unmerged,False,1909.0,702284875,StarCitizenToolBox/app,same,2
2799,2800,Copilot,Copilot,Copilot,Copilot,1758876977.0,1758915041.0,1758914640.0,1758916301.0,merged,merged,False,401.0,442441933,mabel-dev/opteryx,same,0
1394,1395,OpenAI_Codex,OpenAI_Codex,Syn-McJ,Syn-McJ,1747469181.0,1747758406.0,1747471033.0,1747472104.0,merged,closed_unmerged,False,1071.0,20371637,dashpay/dash-wallet,same,0
94,96,Copilot,Copilot,Copilot,Copilot,1756634868.0,1756636099.0,1756635116.0,1756636062.0,merged,merged,False,946.0,956297926,hahwul/urx,same,1
2,4,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741591263.0,1742209973.0,1741679677.0,1742209974.0,closed_unmerged,closed_unmerged,False,530296.0,945001809,harrisonwang/docxy,same,4
1138,1142,Copilot,Copilot,Copilot,Copilot,1754051898.0,1754055123.0,1754054313.0,1754055798.0,merged,closed_unmerged,False,810.0,37490572,streamich/memfs,same,13
54,60,Copilot,Copilot,Copilot,Copilot,1752278327.0,1753294330.0,1752414270.0,1752526017.0,closed_unmerged,merged,False,111747.0,1008945470,Catfriend1/syncthing-lite,same,4
6,7,Copilot,Copilot,Copilot,Copilot,1760100637.0,1760103487.0,1760100674.0,1760103536.0,merged,merged,False,2813.0,1020989507,jasonkneen/kiro,same,0
7055,7080,Copilot,Copilot,Copilot,Copilot,1750344732.0,1752705468.0,1750785299.0,1753308077.0,merged,closed_unmerged,False,1920169.0,102692863,onnx/onnx,same,2
1289,1292,Copilot,Copilot,Copilot,Copilot,1759367423.0,1759369238.0,1759368191.0,1759369539.0,merged,closed_unmerged,False,1047.0,777721566,NapNeko/NapCatQQ,same,2
183,184,OpenAI_Codex,OpenAI_Codex,nbiscaro,nbiscaro,1747527107.0,1747680009.0,1747528160.0,1748909268.0,closed_unmerged,closed_unmerged,False,151849.0,942943981,Mooncake-Labs/moonlink,same,0
111,112,OpenAI_Codex,OpenAI_Codex,crawshaw,crawshaw,1747761548.0,1747800005.0,1747765033.0,1747799950.0,closed_unmerged,closed_unmerged,False,34917.0,959470185,boldsoftware/sketch,same,0
28,29,OpenAI_Codex,OpenAI_Codex,pseudosavant,pseudosavant,1749075078.0,1749075142.0,1749075118.0,1749075157.0,merged,merged,False,24.0,267946173,pseudosavant/player.html,same,0
2726,2728,OpenAI_Codex,OpenAI_Codex,github-actions[bot],github-actions[bot],1760715513.0,1760739436.0,1760732719.0,1760733559.0,merged,closed_unmerged,False,840.0,607441698,lancedb/lancedb,same,0
373,378,Copilot,Copilot,Copilot,Copilot,1751925335.0,1752676699.0,1752017669.0,1753127579.0,merged,merged,False,659030.0,730916007,github/evergreen,same,0
244,245,OpenAI_Codex,OpenAI_Codex,ricktu288,ricktu288,1751076030.0,1751658587.0,1751076115.0,1752278523.0,merged,merged,False,582472.0,52271379,ricktu288/ray-optics,same,0
200,201,Copilot,Copilot,Copilot,Copilot,1759307794.0,1759308072.0,1759307807.0,1759308049.0,merged,merged,False,242.0,97328832,Sicos1977/ChromiumHtmlToPdf,same,0
4462,4463,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1758814178.0,1760430800.0,1758814934.0,1758878774.0,merged,closed_unmerged,False,63840.0,10797333,hove-io/navitia,same,0
4283,4320,Copilot,Copilot,Copilot,Copilot,1749814979.0,1754562966.0,1750760626.0,1750774187.0,closed_unmerged,closed_unmerged,False,13561.0,73056727,objectionary/eo,same,4
1040,1052,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741668282.0,1741828144.0,1741794950.0,1741904725.0,closed_unmerged,closed_unmerged,False,33194.0,442321089,Cap-go/capgo,same,70
399,401,Copilot,Copilot,Copilot,Copilot,1754297951.0,1758052977.0,1754299572.0,1754300329.0,merged,merged,False,757.0,294037465,swingerman/ha-dual-smart-thermostat,same,0
88,90,Copilot,Copilot,Copilot,Copilot,1756983799.0,1757102631.0,1756984119.0,1756985283.0,closed_unmerged,merged,False,1164.0,640924937,wiresock/proxifyre,same,0
32,33,OpenAI_Codex,OpenAI_Codex,wieslawsoltes,wieslawsoltes,1752852272.0,1752866620.0,1752866598.0,1752867397.0,closed_unmerged,closed_unmerged,False,22.0,402201126,wieslawsoltes/NXUI,same,0
11471,11493,Copilot,Copilot,Copilot,Copilot,1750311166.0,1751293729.0,1750410509.0,1751278107.0,merged,closed_unmerged,False,867598.0,111510915,dotnet/dotnet-api-docs,same,35
648,652,Copilot,Copilot,Copilot,Copilot,1758318936.0,1759855786.0,1759208363.0,1759211877.0,merged,merged,False,3514.0,540012802,Azure/awesome-azd,same,4
1921,1923,OpenAI_Codex,OpenAI_Codex,avarobinson,0xmts,1755882977.0,1755888143.0,1755883430.0,1755891156.0,closed_unmerged,closed_unmerged,False,4713.0,642965459,alchemyplatform/aa-sdk,same,5
1493,1494,Copilot,Copilot,Copilot,Copilot,1752876741.0,1759744736.0,1752876791.0,1759744736.0,closed_unmerged,closed_unmerged,False,6867945.0,171858090,countr/countr,same,0
944,965,OpenAI_Codex,OpenAI_Codex,toyamarinyon,toyamarinyon,1747986215.0,1748670297.0,1748336890.0,1748349165.0,closed_unmerged,merged,False,12275.0,845317529,giselles-ai/giselle,same,56
24,25,OpenAI_Codex,OpenAI_Codex,sslava,sslava,1749010591.0,1749010703.0,1749010608.0,1749010736.0,merged,merged,False,95.0,744294553,sslava/ai-sdk-agents,same,0
1031,1033,Copilot,Copilot,Copilot,Copilot,1754427626.0,1756606203.0,1754454648.0,1754459768.0,closed_unmerged,closed_unmerged,False,5120.0,746935181,DrewThomasson/ebook2audiobook,same,16
4546,4549,Copilot,Copilot,Copilot,Copilot,1754683281.0,1754755112.0,1754695150.0,1755036985.0,merged,merged,False,59962.0,639599253,feldera/feldera,same,0
970,991,Copilot,Copilot,Copilot,Copilot,1758667299.0,1759633697.0,1758812263.0,1758829011.0,merged,merged,False,16748.0,697487642,SwitchbackTech/compass,same,65
395,397,Copilot,Copilot,Copilot,Copilot,1749694059.0,1749695383.0,1749694116.0,1751902078.0,merged,closed_unmerged,False,1267.0,223700078,lostintangent/gistpad,same,4
1384,1385,OpenAI_Codex,OpenAI_Codex,pavpanchekha,pavpanchekha,1758591390.0,1758729804.0,1758591463.0,1758729813.0,merged,closed_unmerged,False,138341.0,13683952,herbie-fp/herbie,same,63
1998,1999,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744659454.0,1744723627.0,1744664176.0,1744665024.0,merged,merged,False,848.0,472313202,cornerstonejs/cornerstone3D,same,0
250,254,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1755780947.0,1756743070.0,1756632537.0,1756640857.0,closed_unmerged,merged,False,8320.0,846923721,bolna-ai/bolna,same,8
163,165,Copilot,Copilot,Copilot,Copilot,1756560864.0,1756578367.0,1756561457.0,1756596986.0,closed_unmerged,merged,False,16910.0,755724256,Netflix/bpftop,same,0
7,13,OpenAI_Codex,OpenAI_Codex,gavinuhma,gavinuhma,1749754313.0,1749841788.0,1749824870.0,1749825757.0,closed_unmerged,merged,False,887.0,946251174,mcpgod/cli,same,5
116,117,OpenAI_Codex,OpenAI_Codex,mangiucugna,mangiucugna,1747561740.0,1747562516.0,1747561807.0,1747562535.0,merged,merged,False,709.0,688141049,mangiucugna/json_repair,same,0
244,245,Copilot,Copilot,Copilot,Copilot,1760828020.0,1760902290.0,1760828039.0,1760903116.0,merged,merged,False,74251.0,2761912,majorsilence/My-FyiReporting,same,0
80002,80178,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1748638989.0,1749142663.0,1749073168.0,1749079024.0,merged,closed_unmerged,False,5856.0,70107786,vercel/next.js,same,1
116,117,OpenAI_Codex,OpenAI_Codex,jinia91,jinia91,1749004089.0,1749089127.0,1749004403.0,1749089149.0,merged,merged,False,84724.0,424931881,jinia91/blog,same,0
668,670,Copilot,Copilot,Copilot,Copilot,1758413921.0,1758416365.0,1758414795.0,1758415686.0,merged,merged,False,891.0,4141506,crittermike/shortkeys,same,0
131,133,OpenAI_Codex,OpenAI_Codex,kylebarron,kylebarron,1754595781.0,1754596547.0,1754596384.0,1754596608.0,merged,merged,False,163.0,704276948,kylebarron/geo-index,same,0
2048,2049,OpenAI_Codex,OpenAI_Codex,gcarleo,gcarleo,1748283869.0,1748544910.0,1748285247.0,1748287986.0,merged,closed_unmerged,False,2739.0,130741783,netket/netket,same,6
529,530,OpenAI_Codex,OpenAI_Codex,Minituff,Minituff,1755388708.0,1755388790.0,1755388728.0,1755388799.0,merged,merged,False,62.0,702167193,Minituff/nautical-backup,same,2
3658,3680,Copilot,Copilot,Copilot,Copilot,1754973289.0,1759317117.0,1756890690.0,1756890729.0,closed_unmerged,closed_unmerged,False,39.0,289334021,Azure/azureml-examples,same,0
7,8,Copilot,Copilot,Copilot,Copilot,1759569819.0,1759571492.0,1759570256.0,1759570521.0,merged,merged,False,265.0,1069559791,irony/aspipes,same,3
90,94,Copilot,Copilot,Copilot,Copilot,1759878303.0,1759937289.0,1759931947.0,1759933362.0,merged,merged,False,1415.0,141642918,didoo/figma-api,same,2
3025,3163,Copilot,Copilot,Copilot,Copilot,1755573308.0,1759014406.0,1757375313.0,1757511983.0,closed_unmerged,merged,False,136670.0,611397346,ublue-os/bluefin,same,14
1030,1031,Copilot,Copilot,Copilot,Copilot,1755639745.0,1755824831.0,1755666205.0,1755831177.0,closed_unmerged,merged,False,158626.0,71525630,mackron/miniaudio,same,0
9756,9770,OpenAI_Codex,OpenAI_Codex,ibgreen-openai,ibgreen-openai,1756402982.0,1757429285.0,1757429087.0,1757969382.0,closed_unmerged,closed_unmerged,False,198.0,48030204,visgl/deck.gl,same,1
409,415,Copilot,Copilot,Copilot,Copilot,1760517943.0,1760529295.0,1760524366.0,1760529414.0,merged,merged,False,4929.0,23453387,PropertyTools/PropertyTools,same,1
58,70,OpenAI_Codex,OpenAI_Codex,lucasandrioli,Shoby-Altimetrik,1748454453.0,1757676230.0,1750076084.0,1750076090.0,closed_unmerged,closed_unmerged,False,6.0,917437058,openai/openai-realtime-agents,same,4
3243,3245,Copilot,Copilot,Copilot,Copilot,1754649585.0,1756073567.0,1754649693.0,1754654493.0,closed_unmerged,merged,False,4800.0,86746409,thymikee/jest-preset-angular,same,0
36651,36666,Copilot,Copilot,Copilot,Copilot,1756166576.0,1756321289.0,1756257697.0,1756395190.0,merged,merged,False,63592.0,16157746,dotnet/efcore,same,7
4478,4479,Copilot,Copilot,Copilot,Copilot,1759788149.0,1759862579.0,1759788238.0,1759870187.0,merged,merged,False,74341.0,76057960,compsocialscience/summer-institute,same,0
21,22,Cursor,Cursor,vikstrous,vikstrous,1749321972.0,1749323485.0,1749323379.0,1749323495.0,merged,merged,False,106.0,466535014,vikstrous/dataloadgen,same,0
216,218,Copilot,Copilot,Copilot,Copilot,1757428646.0,1757430100.0,1757430054.0,1757431294.0,merged,closed_unmerged,False,46.0,237631278,AvaloniaCommunity/awesome-avalonia,same,0
979,980,OpenAI_Codex,OpenAI_Codex,suin,suin,1747472643.0,1747558610.0,1747473650.0,1747558668.0,merged,merged,False,84960.0,228538361,yytypescript/book,same,0
1956,1977,Copilot,Copilot,Copilot,Copilot,1750901357.0,1753057128.0,1752713668.0,1753057210.0,merged,merged,False,343460.0,25868356,thrasher-corp/gocryptotrader,same,1
52,60,Copilot,Copilot,Copilot,Copilot,1754901621.0,1757916167.0,1755175991.0,1756176470.0,closed_unmerged,closed_unmerged,False,1000479.0,963128693,yamlresume/yamlresume,same,0
21240,21241,Copilot,Copilot,Copilot,Copilot,1754894877.0,1754897769.0,1754896019.0,1756201426.0,closed_unmerged,merged,False,1750.0,132453438,unoplatform/uno,same,13
26715,26737,Copilot,Copilot,Copilot,Copilot,1758829879.0,1759498665.0,1759129463.0,1759131111.0,closed_unmerged,closed_unmerged,False,1648.0,166515022,trinodb/trino,same,0
57,59,Copilot,Copilot,Copilot,Copilot,1759721504.0,1759728613.0,1759727754.0,1759727944.0,merged,closed_unmerged,False,190.0,988222683,Simon-He95/vue-markdown-renderer,same,0
2648,2658,Cursor,Cursor,segunadebayo,segunadebayo,1755541351.0,1756559643.0,1755825785.0,1755868735.0,closed_unmerged,merged,False,42950.0,383777434,chakra-ui/zag,same,6
26249,26252,Copilot,Copilot,Copilot,Copilot,1758817714.0,1759038224.0,1758820377.0,1759145755.0,merged,merged,False,217847.0,626805178,langgenius/dify,same,5
132,133,OpenAI_Codex,OpenAI_Codex,carlsverre,carlsverre,1747757424.0,1747757443.0,1747757426.0,1747757613.0,merged,merged,False,17.0,856550745,orbitinghail/graft,same,0
30633,30639,Copilot,Copilot,Copilot,Copilot,1753313133.0,1753378839.0,1753377107.0,1753378860.0,closed_unmerged,closed_unmerged,False,1732.0,37750722,geneontology/go-ontology,same,0
270,272,Copilot,Copilot,Copilot,Copilot,1756913445.0,1756919277.0,1756913530.0,1756914250.0,merged,merged,False,720.0,631840812,jirihofman/portfolio,same,0
23,25,Copilot,Copilot,Copilot,Copilot,1758583513.0,1758906893.0,1758588181.0,1758906849.0,merged,merged,False,318668.0,7188285,brunoborges/webfx,same,0
1298,1299,Copilot,Copilot,Copilot,Copilot,1759854108.0,1760972643.0,1759854121.0,1760972620.0,closed_unmerged,closed_unmerged,False,1118499.0,545442727,agenda-tech-brasil/agenda-tech-brasil,same,2
4551,4602,Copilot,Copilot,Copilot,Copilot,1747740401.0,1750880365.0,1750866308.0,1751896896.0,merged,merged,False,14057.0,344511263,microsoft/AzureTRE,same,8
404,431,Copilot,Copilot,Copilot,Copilot,1759759361.0,1760635310.0,1760449099.0,1760635395.0,closed_unmerged,closed_unmerged,False,186211.0,851500276,tu2-atmanand/Task-Board,same,18
778,779,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1739862037.0,1740385262.0,1739874742.0,1740614061.0,closed_unmerged,merged,False,510520.0,21134745,wolfSSL/wolfssh,same,3
973,974,OpenAI_Codex,OpenAI_Codex,hughcrt,hughcrt,1747575079.0,1747575887.0,1747575084.0,1747575876.0,closed_unmerged,closed_unmerged,False,792.0,639824542,lunary-ai/lunary,same,14
2061,2071,Copilot,Copilot,Copilot,Copilot,1748942328.0,1748948702.0,1748942793.0,1749085268.0,merged,merged,False,5909.0,470727349,celestiaorg/docs,same,38
119,121,OpenAI_Codex,OpenAI_Codex,kolaente,kolaente,1750616099.0,1754926373.0,1750623273.0,1754915336.0,closed_unmerged,closed_unmerged,False,4292063.0,395095540,go-vikunja/app,same,1
223,226,Cursor,Cursor,AJaySi,AJaySi,1756374167.0,1756736172.0,1756628856.0,1756982143.0,merged,merged,False,107316.0,701627142,AJaySi/ALwrity,same,6
149694,149748,Copilot,Copilot,Copilot,Copilot,1753900028.0,1754480977.0,1753968302.0,1753987937.0,closed_unmerged,merged,False,19635.0,12888993,home-assistant/core,same,4
800,803,Copilot,Copilot,Copilot,Copilot,1759864396.0,1759874586.0,1759868785.0,1759870401.0,closed_unmerged,closed_unmerged,False,1616.0,56613435,holoviz/geoviews,same,1
250,251,Copilot,Copilot,Copilot,Copilot,1751541771.0,1751594595.0,1751541894.0,1751561063.0,closed_unmerged,merged,False,19169.0,631466180,Equationzhao/g,same,0
692,693,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1735977272.0,1735979175.0,1735978901.0,1736061212.0,closed_unmerged,closed_unmerged,False,274.0,778399384,colorstackorg/oyster,same,0
307,309,OpenAI_Codex,OpenAI_Codex,afadil,afadil,1750367788.0,1751031368.0,1750367868.0,1751031623.0,merged,merged,False,663500.0,806618581,afadil/wealthfolio,same,4
1326,1328,Copilot,Copilot,Copilot,Copilot,1755028364.0,1755030163.0,1755028464.0,1755030867.0,merged,merged,False,1699.0,3928696,TestableIO/System.IO.Abstractions,same,0
2577,2587,Copilot,Copilot,Copilot,Copilot,1759093042.0,1759224551.0,1759177163.0,1759207285.0,merged,closed_unmerged,False,30122.0,396867188,ArcadeData/arcadedb,same,0
310,311,Copilot,Copilot,Copilot,Copilot,1747962455.0,1748299788.0,1748121039.0,1748122166.0,merged,closed_unmerged,False,1127.0,788715163,JMBeresford/retrom,same,0
266,269,Copilot,Copilot,Copilot,Copilot,1748872985.0,1750775600.0,1749582049.0,1749738465.0,closed_unmerged,merged,False,156416.0,475909036,microsoft/go-mssqldb,same,0
6783,6789,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741070823.0,1741078005.0,1741073298.0,1741078006.0,closed_unmerged,closed_unmerged,False,4707.0,430749584,OneKeyHQ/app-monorepo,same,52
1693,1695,Copilot,Copilot,Copilot,Copilot,1754890193.0,1755115254.0,1754890584.0,1754890676.0,merged,closed_unmerged,False,92.0,132129752,microsoft/presidio,same,6
2633,2689,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1744908520.0,1745767356.0,1745603999.0,1746717603.0,closed_unmerged,closed_unmerged,False,163357.0,710601088,crewAIInc/crewAI,same,2653
280,290,OpenAI_Codex,OpenAI_Codex,kern,kern,1751339874.0,1754282679.0,1752723105.0,1752788547.0,closed_unmerged,closed_unmerged,False,65442.0,31341340,kern/filepizza,same,8
409,411,OpenAI_Codex,OpenAI_Codex,Hitomamacs,Hitomamacs,1758535137.0,1758819660.0,1758568751.0,1758571065.0,closed_unmerged,closed_unmerged,False,2314.0,852435100,ZantFoundation/Z-Ant,same,7
36,51,OpenAI_Codex,OpenAI_Codex,desaxce,desaxce,1753382978.0,1760015594.0,1760001667.0,1760001736.0,closed_unmerged,closed_unmerged,False,69.0,971551940,project-numina/kimina-lean-server,same,5
16,17,Cursor,Cursor,lumia431,lumia431,1758535199.0,1758607344.0,1758594261.0,1758594343.0,closed_unmerged,closed_unmerged,False,82.0,944416086,lumia431/reaction,same,0
1740,1742,Copilot,Copilot,Copilot,Copilot,1755668318.0,1755698495.0,1755668447.0,1755669094.0,merged,merged,False,647.0,248400799,LibChecker/LibChecker,same,0
648,649,OpenAI_Codex,OpenAI_Codex,wilx,wilx,1749024238.0,1749024837.0,1749024326.0,1749024861.0,merged,merged,False,511.0,15830219,log4cplus/log4cplus,same,0
358,359,Cursor,Cursor,4ian,4ian,1760180098.0,1760180579.0,1760180282.0,1760180591.0,merged,closed_unmerged,False,297.0,614368458,GDevelopApp/GDevelop-documentation,same,1
23769,25045,OpenAI_Codex,OpenAI_Codex,simon-mo,simon-mo,1756326439.0,1758173426.0,1758090467.0,1758127589.0,merged,merged,False,37122.0,599547518,vllm-project/vllm,same,76
633,634,Copilot,Copilot,Copilot,Copilot,1753991642.0,1753992732.0,1753992137.0,1754333023.0,closed_unmerged,closed_unmerged,False,595.0,232568640,scverse/scirpy,same,0
